index,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min,duration_hr,member_age,month,date,day,hour,timeofweek,dayperiod,member_age_group,zip
847207,1086,2018-07-27 08:45:37.6400,2018-07-27 09:03:43.993,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,350.0,8th St at Brannan St,37.77143136292109,-122.40578681230544,1902,Subscriber,1994.0,Male,No,18.1,0.3,25,July,27,Friday,9,Weekday,Morning,Young Adult,94117
1780744,1068,2018-12-18 09:24:34.9750,2018-12-18 09:42:23.533,86.0,Market St at Dolores St,37.76930529999999,-122.4268256,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759917,3706,Subscriber,1983.0,Male,No,17.8,0.3,36,December,18,Tuesday,9,Weekday,Morning,Adult,94103
1286595,318,2018-09-19 08:34:01.8070,2018-09-19 08:39:20.370,102.0,Irwin St at 8th St,37.7668828,-122.3995794,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,4362,Subscriber,,,No,5.3,0.09,0,September,19,Wednesday,8,Weekday,Morning,Children,94107
1049611,313,2018-08-27 13:00:10.0290,2018-08-27 13:05:23.748,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,84.0,Duboce Park,37.769200500000004,-122.4338119,1119,Subscriber,1969.0,Male,Yes,5.22,0.09,50,August,27,Monday,13,Weekday,Afternoon,Adult,94117
426972,392,2018-04-04 18:28:51.2260,2018-04-04 18:35:24.012,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759917,22.0,Howard St at Beale St,37.789756,-122.39464299999999,3181,Subscriber,1988.0,Female,No,6.53,0.11,31,April,04,Wednesday,18,Weekday,Afternoon,Young Adult,94103
966103,316,2018-07-10 09:08:11.2870,2018-07-10 09:13:28.251,25.0,Howard St at 2nd St,37.78752178045625,-122.39740490913393,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,2754,Subscriber,1986.0,Male,No,5.27,0.09,33,July,10,Tuesday,9,Weekday,Morning,Young Adult,94105
98006,271,2018-02-28 09:00:51.2220,2018-02-28 09:05:23.020,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,3106,Subscriber,1958.0,Male,No,4.52,0.08,61,February,28,Wednesday,9,Weekday,Morning,Senior,94104
1759177,243,2018-12-21 18:00:14.3700,2018-12-21 18:04:17.406,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,60.0,8th St at Ringold St,37.774520401136854,-122.4094493687153,4756,Subscriber,1992.0,Male,No,4.05,0.07,27,December,21,Friday,18,Weekday,Afternoon,Young Adult,94102
725799,416,2018-06-15 10:17:46.9200,2018-06-15 10:24:43.398,,,37.4,-121.93,,,37.4,-121.94,4105,Subscriber,1979.0,Male,No,6.93,0.12,40,June,15,Friday,10,Weekday,Morning,Adult,95134
1600368,337,2018-11-30 16:26:26.2460,2018-11-30 16:32:04.225,35.0,Cahill Park,37.329118668147785,-121.90457582473756,276.0,Julian St at The Alameda,37.3322326,-121.91251650000001,1501,Subscriber,1993.0,Male,Yes,5.62,0.09,26,November,30,Friday,16,Weekday,Afternoon,Young Adult,95126
543669,455,2018-05-14 18:19:31.2660,2018-05-14 18:27:06.990,10.0,Washington St at Kearny St,37.795392937254526,-122.4047702550888,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,722,Subscriber,1971.0,Male,No,7.58,0.13,48,May,14,Monday,18,Weekday,Afternoon,Adult,94111
391497,234,2018-04-13 17:30:28.0490,2018-04-13 17:34:22.577,132.0,24th St at Chattanooga St,37.751819399999995,-122.42661389999999,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,1204,Subscriber,1979.0,Male,No,3.9,0.07,40,April,13,Friday,17,Weekday,Afternoon,Adult,94114
502552,370,2018-05-21 18:47:57.8660,2018-05-21 18:54:08.066,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574005,210.0,45th St at Manila,37.833293522232104,-122.25622415542604,3015,Customer,1988.0,Male,No,6.17,0.1,31,May,21,Monday,18,Weekday,Afternoon,Young Adult,94609
290152,540,2018-03-07 19:52:52.5980,2018-03-07 20:01:53.476,247.0,Fulton St at Bancroft Way,37.867789200000004,-122.26589640000002,254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,87,Subscriber,1994.0,Male,Yes,9.0,0.15,25,March,07,Wednesday,20,Weekday,Evening,Young Adult,94704
904111,198,2018-07-19 07:12:12.8410,2018-07-19 07:15:31.619,273.0,Fulton St at Ashby Ave,37.85557366182879,-122.2635653614998,241.0,Ashby BART Station,37.8524766,-122.2702132,1551,Subscriber,1993.0,Male,No,3.3,0.06,26,July,19,Thursday,7,Weekday,Morning,Young Adult,94705
1354367,416,2018-09-08 16:29:17.1280,2018-09-08 16:36:13.322,85.0,Church St at Duboce Ave,37.7700831,-122.42915570000001,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,3978,Subscriber,1988.0,Male,No,6.93,0.12,31,September,08,Saturday,16,Weekend,Afternoon,Young Adult,94114
1164187,179,2018-08-08 13:07:32.8950,2018-08-08 13:10:32.163,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,3216,Subscriber,1964.0,Male,No,2.98,0.05,55,August,08,Wednesday,13,Weekday,Afternoon,Adult,94107
766272,284,2018-06-08 23:28:09.8600,2018-06-08 23:32:54.314,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,3405,Subscriber,1975.0,Male,No,4.73,0.08,44,June,08,Friday,23,Weekday,Evening,Adult,94103
473798,274,2018-05-26 16:10:48.0290,2018-05-26 16:15:22.222,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,197.0,El Embarcadero at Grand Ave,37.808847899999996,-122.24967990000002,2092,Subscriber,1970.0,Male,No,4.57,0.08,49,May,26,Saturday,16,Weekend,Afternoon,Adult,94606
720301,591,2018-06-16 11:27:30.1240,2018-06-16 11:37:21.161,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,3809,Subscriber,1975.0,Male,No,9.85,0.16,44,June,16,Saturday,11,Weekend,Morning,Adult,94107
1112066,590,2018-08-16 16:12:17.9770,2018-08-16 16:22:08.287,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,3646,Customer,1967.0,Male,No,9.83,0.16,52,August,16,Thursday,16,Weekday,Afternoon,Adult,94107
725775,871,2018-06-15 10:14:10.3650,2018-06-15 10:28:41.871,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,3453,Subscriber,1972.0,Male,No,14.52,0.24,47,June,15,Friday,10,Weekday,Morning,Adult,94107
1445052,108,2018-10-24 11:33:08.2130,2018-10-24 11:34:56.940,22.0,Howard St at Beale St,37.789756,-122.39464299999999,25.0,Howard St at 2nd St,37.78752178045625,-122.39740490913393,3654,Subscriber,1995.0,Male,No,1.8,0.03,24,October,24,Wednesday,11,Weekday,Morning,Young Adult,94105
1289151,923,2018-09-18 18:37:57.7900,2018-09-18 18:53:20.985,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995605,906,Subscriber,1973.0,Male,No,15.38,0.26,46,September,18,Tuesday,18,Weekday,Afternoon,Adult,94111
1741986,386,2018-12-28 16:58:16.7700,2018-12-28 17:04:43.578,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,5352,Subscriber,1981.0,Male,No,6.43,0.11,38,December,28,Friday,17,Weekday,Afternoon,Adult,94102
1823545,534,2018-12-10 09:24:37.0810,2018-12-10 09:33:31.279,194.0,Lakeshore Ave at Trestle Glen Rd,37.811080700000005,-122.24326770000002,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,1123,Subscriber,1972.0,Male,No,8.9,0.15,47,December,10,Monday,9,Weekday,Morning,Adult,94610
280157,261,2018-03-10 11:14:17.5090,2018-03-10 11:18:38.706,205.0,Shafter Ave at Cavour St,37.8379469,-122.25724270000002,211.0,Broadway at 40th St,37.827757299999995,-122.25671559999999,3054,Subscriber,1983.0,Male,No,4.35,0.07,36,March,10,Saturday,11,Weekend,Morning,Adult,94618
570845,1600,2018-05-09 20:14:43.2830,2018-05-09 20:41:23.404,201.0,10th St at Fallon St,37.797672799999994,-122.2629973,197.0,El Embarcadero at Grand Ave,37.808847899999996,-122.24967990000002,401,Subscriber,1991.0,Male,No,26.67,0.44,28,May,09,Wednesday,20,Weekday,Evening,Young Adult,94607
674152,1362,2018-06-23 13:38:47.0510,2018-06-23 14:01:29.675,193.0,Grand Ave at Santa Clara Ave,37.812744099999996,-122.2472152,211.0,Broadway at 40th St,37.827757299999995,-122.25671559999999,1048,Subscriber,1986.0,Male,No,22.7,0.38,33,June,23,Saturday,14,Weekend,Afternoon,Young Adult,94610
165373,662,2018-02-09 10:23:59.7820,2018-02-09 10:35:02.263,197.0,El Embarcadero at Grand Ave,37.808847899999996,-122.24967990000002,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,3512,Subscriber,1984.0,Male,No,11.03,0.18,35,February,09,Friday,10,Weekday,Morning,Young Adult,94610
939075,1008,2018-07-13 16:56:48.6790,2018-07-13 17:13:37.273,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,3083,Subscriber,1975.0,Male,No,16.8,0.28,44,July,13,Friday,17,Weekday,Afternoon,Adult,94105
1578570,252,2018-10-03 17:14:30.6050,2018-10-03 17:18:43.274,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,14.0,Clay St at Battery St,37.795001,-122.39997,2514,Subscriber,1981.0,Male,No,4.2,0.07,38,October,03,Wednesday,17,Weekday,Afternoon,Adult,94111
1415383,435,2018-10-29 13:10:13.1040,2018-10-29 13:17:28.762,61.0,Howard St at 8th St,37.7765126,-122.4113061,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,1848,Subscriber,1993.0,Male,Yes,7.25,0.12,26,October,29,Monday,13,Weekday,Afternoon,Young Adult,94103
1145931,282,2018-08-10 19:57:46.5240,2018-08-10 20:02:29.095,56.0,Koshland Park,37.77341396997343,-122.427316904068,73.0,Pierce St at Haight St,37.7717933,-122.43370790000002,2775,Subscriber,1968.0,Male,No,4.7,0.08,51,August,10,Friday,20,Weekday,Evening,Adult,94102
1294544,466,2018-09-18 08:04:54.6990,2018-09-18 08:12:41.063,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,2052,Subscriber,1992.0,Male,No,7.77,0.13,27,September,18,Tuesday,8,Weekday,Morning,Young Adult,94102
1188102,324,2018-08-04 12:31:24.9320,2018-08-04 12:36:49.610,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,3454,Subscriber,1988.0,Male,No,5.4,0.09,31,August,04,Saturday,12,Weekend,Morning,Young Adult,94107
1815920,920,2018-12-11 16:01:56.7540,2018-12-11 16:17:17.585,370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,336.0,Potrero Ave and Mariposa St,37.76328094058097,-122.4073773622513,5348,Subscriber,1993.0,Male,No,15.33,0.26,26,December,11,Tuesday,16,Weekday,Afternoon,Young Adult,94102
1151947,720,2018-08-10 07:41:32.5960,2018-08-10 07:53:32.759,211.0,Broadway at 40th St,37.827757299999995,-122.25671559999999,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,2104,Subscriber,1977.0,Female,Yes,12.0,0.2,42,August,10,Friday,7,Weekday,Morning,Adult,94609
1531311,487,2018-10-10 18:43:48.3660,2018-10-10 18:51:56.039,144.0,Precita Park,37.747299600000005,-122.41140290000001,136.0,23rd St at San Bruno Ave,37.7544356,-122.40436389999999,1664,Subscriber,1991.0,Female,No,8.12,0.14,28,October,10,Wednesday,18,Weekday,Afternoon,Young Adult,94110
1383727,1129,2018-09-04 12:02:42.1810,2018-09-04 12:21:31.332,365.0,Turk St at Fillmore St,37.78045005996349,-122.43194639682768,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,423,Subscriber,1958.0,Male,No,18.82,0.31,61,September,04,Tuesday,12,Weekday,Morning,Senior,94115
1258597,1693,2018-09-23 15:26:15.9870,2018-09-23 15:54:29.846,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,324.0,Union Square (Powell St at Post St),37.78829997815083,-122.40853071212769,2954,Customer,1995.0,Male,No,28.22,0.47,24,September,23,Sunday,15,Weekend,Afternoon,Young Adult,94111
1286263,266,2018-09-19 08:52:13.8030,2018-09-19 08:56:40.382,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,88.0,11th St at Bryant St,37.770029799999996,-122.41172579999999,1279,Subscriber,1982.0,Female,No,4.43,0.07,37,September,19,Wednesday,8,Weekday,Morning,Adult,94103
873224,354,2018-07-23 20:15:51.4130,2018-07-23 20:21:45.879,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,1043,Subscriber,1983.0,Male,No,5.9,0.1,36,July,23,Monday,20,Weekday,Evening,Adult,94102
564621,256,2018-05-10 18:01:39.5140,2018-05-10 18:05:56.357,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,1400,Subscriber,1988.0,Male,No,4.27,0.07,31,May,10,Thursday,18,Weekday,Afternoon,Young Adult,94107
486374,531,2018-05-24 10:20:02.6700,2018-05-24 10:28:54.104,81.0,Berry St at 4th St,37.77588,-122.39317,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,3794,Subscriber,,,No,8.85,0.15,0,May,24,Thursday,10,Weekday,Morning,Children,94107
1151657,895,2018-08-10 08:05:31.5500,2018-08-10 08:20:27.383,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,36.0,Folsom St at 3rd St,37.78383,-122.39887,2334,Subscriber,1969.0,Male,No,14.92,0.25,50,August,10,Friday,8,Weekday,Morning,Adult,94103
573370,576,2018-05-09 16:11:28.7790,2018-05-09 16:21:05.327,22.0,Howard St at Beale St,37.789756,-122.39464299999999,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,2272,Subscriber,1973.0,Male,No,9.6,0.16,46,May,09,Wednesday,16,Weekday,Afternoon,Adult,94105
1253493,370,2018-09-24 14:55:13.7260,2018-09-24 15:01:24.465,324.0,Union Square (Powell St at Post St),37.78829997815083,-122.40853071212769,16.0,Steuart St at Market St,37.794129999999996,-122.39443,519,Subscriber,1966.0,Male,No,6.17,0.1,53,September,24,Monday,15,Weekday,Afternoon,Adult,94102
620857,208,2018-05-01 10:51:41.3500,2018-05-01 10:55:09.595,56.0,Koshland Park,37.77341396997343,-122.427316904068,72.0,Page St at Scott St,37.772406,-122.4356498,1822,Subscriber,1983.0,Female,No,3.47,0.06,36,May,01,Tuesday,10,Weekday,Morning,Adult,94102
1389301,158,2018-09-03 11:28:39.0290,2018-09-03 11:31:17.974,147.0,29th St at Tiffany Ave,37.744066700000005,-122.42147220000001,145.0,29th St at Church St,37.7436839,-122.42680590000002,4325,Subscriber,1992.0,Male,No,2.63,0.04,27,September,03,Monday,11,Weekday,Morning,Young Adult,94110
873526,1108,2018-07-23 19:25:44.1000,2018-07-23 19:44:12.733,312.0,San Jose Diridon Station,37.329732,-121.90178200000001,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,1865,Subscriber,1947.0,Female,No,18.47,0.31,72,July,23,Monday,19,Weekday,Evening,Senior,95110
1399832,1127,2018-10-31 16:06:25.1430,2018-10-31 16:25:12.231,373.0,Potrero del Sol Park (25th St at Utah St),37.75179164525661,-122.40521550178528,119.0,18th St at Noe St,37.7610471,-122.43264170000002,1303,Subscriber,1996.0,Female,No,18.78,0.31,23,October,31,Wednesday,16,Weekday,Afternoon,Young Adult,94110
742122,902,2018-06-13 08:54:18.2020,2018-06-13 09:09:20.755,74.0,Laguna St at Hayes St,37.77643481920474,-122.42624402046205,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,690,Subscriber,1995.0,Male,No,15.03,0.25,24,June,13,Wednesday,9,Weekday,Morning,Young Adult,94102
502746,1018,2018-05-21 18:22:03.4240,2018-05-21 18:39:01.985,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823000000001,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.41592920000001,2760,Customer,1989.0,Male,No,16.97,0.28,30,May,21,Monday,18,Weekday,Afternoon,Young Adult,94102
414926,1190,2018-04-08 22:50:38.8440,2018-04-08 23:10:29.060,119.0,18th St at Noe St,37.7610471,-122.43264170000002,139.0,Garfield Square (25th St at Harrison St),37.751017100000006,-122.4119009,1908,Customer,1967.0,Female,No,19.83,0.33,52,April,08,Sunday,23,Weekend,Evening,Adult,94114
626649,245,2018-06-30 10:58:12.2700,2018-06-30 11:02:18.199,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.25876399999999,245.0,Downtown Berkeley BART,37.8703477,-122.26776370000002,33,Subscriber,1996.0,Female,No,4.08,0.07,23,June,30,Saturday,11,Weekend,Morning,Young Adult,94704
1862538,894,2018-12-01 14:50:29.1650,2018-12-01 15:05:23.168,312.0,San Jose Diridon Station,37.329732,-121.90178200000001,310.0,San Fernando St at 4th St,37.335885,-121.88566000000002,1095,Subscriber,1996.0,Female,Yes,14.9,0.25,23,December,01,Saturday,15,Weekend,Afternoon,Young Adult,95110
1688013,1616,2018-11-07 21:51:13.7960,2018-11-07 22:18:10.278,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,1707,Subscriber,1986.0,Male,No,26.93,0.45,33,November,07,Wednesday,22,Weekday,Evening,Young Adult,94107
1494095,414,2018-10-16 18:13:59.0880,2018-10-16 18:20:54.061,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,178.0,Broadway at 30th St,37.819381400000005,-122.2619284,3615,Subscriber,1982.0,Male,No,6.9,0.12,37,October,16,Tuesday,18,Weekday,Afternoon,Adult,94610
762833,1733,2018-06-09 20:05:19.9070,2018-06-09 20:34:13.676,172.0,College Ave at Taft Ave,37.8417999,-122.25153490000001,247.0,Fulton St at Bancroft Way,37.867789200000004,-122.26589640000002,2870,Subscriber,1996.0,Male,No,28.88,0.48,23,June,09,Saturday,20,Weekend,Evening,Young Adult,94618
1064982,150,2018-08-24 08:52:11.5820,2018-08-24 08:54:41.962,81.0,Berry St at 4th St,37.77588,-122.39317,81.0,Berry St at 4th St,37.77588,-122.39317,2847,Subscriber,1982.0,Male,No,2.5,0.04,37,August,24,Friday,8,Weekday,Morning,Adult,94107
373013,639,2018-04-18 16:58:01.6460,2018-04-18 17:08:40.907,22.0,Howard St at Beale St,37.789756,-122.39464299999999,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,1122,Customer,1995.0,Male,No,10.65,0.18,24,April,18,Wednesday,17,Weekday,Afternoon,Young Adult,94105
576554,637,2018-05-09 07:34:04.4950,2018-05-09 07:44:42.315,81.0,Berry St at 4th St,37.77588,-122.39317,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,970,Subscriber,1983.0,Female,No,10.62,0.18,36,May,09,Wednesday,7,Weekday,Morning,Adult,94107
1687912,475,2018-11-07 23:13:51.7970,2018-11-07 23:21:47.668,312.0,San Jose Diridon Station,37.329732,-121.90178200000001,306.0,Saint James Park,37.339301,-121.88993700000002,3155,Subscriber,1978.0,Male,No,7.92,0.13,41,November,07,Wednesday,23,Weekday,Evening,Adult,95110
1285479,786,2018-09-19 09:39:24.6510,2018-09-19 09:52:30.810,168.0,Alcatraz Ave at Shattuck Ave,37.849594967776646,-122.26556897163393,244.0,Shattuck Ave at Hearst Ave,37.87374820090019,-122.26864814758301,991,Subscriber,1980.0,Male,No,13.1,0.22,39,September,19,Wednesday,9,Weekday,Morning,Adult,94609
1690684,1000,2018-11-07 16:19:06.0580,2018-11-07 16:35:46.279,11.0,Davis St at Jackson St,37.79728,-122.398436,11.0,Davis St at Jackson St,37.79728,-122.398436,1035,Subscriber,1991.0,Male,No,16.67,0.28,28,November,07,Wednesday,16,Weekday,Afternoon,Young Adult,94111
1795433,300,2018-12-14 19:37:52.2690,2018-12-14 19:42:52.368,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,221.0,6th Ave at E 12th St (Temporary Location),37.794396,-122.25384199999999,4708,Subscriber,1993.0,Female,No,5.0,0.08,26,December,14,Friday,19,Weekday,Evening,Young Adult,94606
221709,621,2018-03-27 17:05:23.8990,2018-03-27 17:15:45.510,81.0,Berry St at 4th St,37.77588,-122.39317,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,602,Subscriber,1990.0,Male,No,10.35,0.17,29,March,27,Tuesday,17,Weekday,Afternoon,Young Adult,94107
